iter	Logloss
1511	0.549476661
1512	0.5494567958
1513	0.5494393425
1514	0.5494177264
1515	0.5493997702
1516	0.5493832109
1517	0.5493554178
1518	0.5493332746
1519	0.5493139567
1520	0.5493040824
1521	0.5492810483
1522	0.5492584466
1523	0.5492290175
1524	0.5492122451
1525	0.549192585
1526	0.5491808234
1527	0.5491805647
1528	0.5491612565
1529	0.5491412282
1530	0.5491281174
1531	0.5491276485
1532	0.5490789003
1533	0.5490614581
1534	0.5490433513
1535	0.5490335994
1536	0.5490090951
1537	0.5489867868
1538	0.5489696744
1539	0.5489633373
1540	0.5489482668
1541	0.5489274947
1542	0.5489227604
1543	0.5489064458
1544	0.5488879055
1545	0.5488635971
1546	0.5488506597
1547	0.5488504584
1548	0.5488271387
1549	0.5488269125
1550	0.5488057218
1551	0.5487899647
1552	0.548770537
1553	0.5487496842
1554	0.548729314
1555	0.5487131383
1556	0.5486948425
1557	0.5486943841
1558	0.5486808362
1559	0.5486784822
1560	0.5486628156
1561	0.5486443568
1562	0.5486279059
1563	0.5486075429
1564	0.5485883261
1565	0.5485670749
1566	0.5485487273
1567	0.5485313975
1568	0.5485178596
1569	0.5485027917
1570	0.5484851246
1571	0.5484684545
1572	0.5484529077
1573	0.5484254646
1574	0.5484146475
1575	0.5484140411
1576	0.5483912431
1577	0.548380703
1578	0.5483672094
1579	0.5483625347
1580	0.5483484916
1581	0.5483279506
1582	0.5482918978
1583	0.5482832488
1584	0.5482828497
1585	0.5482661508
1586	0.5482522072
1587	0.5482363188
1588	0.5482180477
1589	0.5481957551
1590	0.548183265
1591	0.5481758958
1592	0.5481588564
1593	0.5481459969
1594	0.5481399487
1595	0.5481190086
1596	0.548100229
1597	0.548096465
1598	0.5480727369
1599	0.5480564389
1600	0.5480412722
1601	0.5480195543
1602	0.5480064413
1603	0.5480041973
1604	0.5479854543
1605	0.5479646857
1606	0.5479513437
1607	0.5479353201
1608	0.5479231789
1609	0.5479044062
1610	0.5478801267
1611	0.547879546
1612	0.5478795453
1613	0.5478584381
1614	0.5478382904
1615	0.5478283387
1616	0.5478119663
1617	0.5477907295
1618	0.5477566461
1619	0.5477333751
1620	0.5477206745
1621	0.5477012658
1622	0.5476803921
1623	0.5476620244
1624	0.5476406497
1625	0.5476121323
1626	0.5475940087
1627	0.5475815451
1628	0.5475687908
1629	0.5475669813
1630	0.5475660193
1631	0.5475513021
1632	0.5475390988
1633	0.54752059
1634	0.5475083392
1635	0.5475061952
1636	0.5474841788
1637	0.5474673912
1638	0.5474528612
1639	0.5474383838
1640	0.5474236026
1641	0.5473947366
1642	0.5473810231
1643	0.5473666708
1644	0.5473477837
1645	0.5473292979
1646	0.547312944
1647	0.5472956155
1648	0.5472731139
1649	0.5472473444
1650	0.5472295445
1651	0.5472153815
1652	0.547199165
1653	0.5471805571
1654	0.5471650957
1655	0.5471481177
1656	0.5471237446
1657	0.5471098313
1658	0.5471090215
1659	0.5470857455
1660	0.5470643775
1661	0.5470464678
1662	0.5470333745
1663	0.5470109603
1664	0.5469944089
1665	0.5469761286
1666	0.546959304
1667	0.5469392082
1668	0.5469217652
1669	0.5469118202
1670	0.5468991409
1671	0.546876984
1672	0.5468576855
1673	0.5468468709
1674	0.5468333726
1675	0.5468173355
1676	0.5467972066
1677	0.5467771411
1678	0.5467766923
1679	0.546763491
1680	0.5467507763
1681	0.5467352124
1682	0.5467182148
1683	0.5466962571
1684	0.5466769492
1685	0.5466585568
1686	0.5466582906
1687	0.5466410127
1688	0.5466210383
1689	0.5466074681
1690	0.5465924901
1691	0.5465789357
1692	0.5465599473
1693	0.5465431225
1694	0.5465279772
1695	0.5465124423
1696	0.5465001637
1697	0.5464815669
1698	0.5464637058
1699	0.5464478238
1700	0.5464200244
1701	0.5464037587
1702	0.546394483
1703	0.5463783934
1704	0.5463547197
1705	0.5463352055
1706	0.5463151727
1707	0.54631431
1708	0.5463134435
1709	0.546295986
1710	0.5462833467
1711	0.54625714
1712	0.5462307651
1713	0.5462051522
1714	0.5461851538
1715	0.5461716418
1716	0.5461471937
1717	0.5461311182
1718	0.5461118567
1719	0.5460842045
1720	0.5460509872
1721	0.5460253665
1722	0.5460092437
1723	0.5459873484
1724	0.5459710758
1725	0.5459572718
1726	0.5459420117
1727	0.5459230621
1728	0.5458996472
1729	0.5458814275
1730	0.5458635504
1731	0.5458453927
1732	0.5458309742
1733	0.5458028516
1734	0.5457899245
1735	0.5457735891
1736	0.5457605341
1737	0.545747553
1738	0.5457472985
1739	0.5457297876
1740	0.5457215363
1741	0.5457206649
1742	0.545708843
1743	0.5456909326
1744	0.5456782489
1745	0.5456638264
1746	0.5456403442
1747	0.5456149513
1748	0.545596408
1749	0.5455764507
1750	0.5455623263
1751	0.5455532413
1752	0.5455384443
1753	0.5455320906
1754	0.5455103602
1755	0.545490949
1756	0.5454822107
1757	0.5454635719
1758	0.5454454675
1759	0.5454291155
1760	0.5454126493
1761	0.5454118272
1762	0.54539707
1763	0.5453964695
1764	0.5453826551
1765	0.5453675899
1766	0.5453546699
1767	0.5453381969
1768	0.5453266087
1769	0.5453160973
1770	0.5453003529
1771	0.5452962014
1772	0.545283111
1773	0.5452660631
1774	0.5452332981
1775	0.5452125219
1776	0.5452038682
1777	0.5451888029
1778	0.5451761237
1779	0.5451658202
1780	0.545145826
1781	0.5451230535
1782	0.5451074504
1783	0.5450997881
1784	0.5450829261
1785	0.5450389128
1786	0.5450233521
1787	0.5450068417
1788	0.5449931831
1789	0.5449688997
1790	0.5449532871
1791	0.5449428596
1792	0.5449248762
1793	0.5449102948
1794	0.5448928347
1795	0.544873264
1796	0.5448575303
1797	0.544846159
1798	0.5448259285
1799	0.5448079043
1800	0.5447950996
1801	0.5447942474
1802	0.5447787989
1803	0.5447606811
1804	0.5447470902
1805	0.5447311521
1806	0.5447123882
1807	0.5447116396
1808	0.5446950329
1809	0.5446832905
1810	0.5446658382
1811	0.5446469436
1812	0.5446274818
1813	0.54461147
1814	0.544597362
1815	0.5445906854
1816	0.544578347
1817	0.5445595423
1818	0.544544499
1819	0.5445328077
1820	0.5445323873
1821	0.5444956331
1822	0.5444844578
1823	0.5444635954
1824	0.5444468988
1825	0.544427903
1826	0.5443947844
1827	0.5443595141
1828	0.544334723
1829	0.5443140959
1830	0.5442977789
1831	0.5442811454
1832	0.5442621666
1833	0.5442457708
1834	0.5442266605
1835	0.5442113573
1836	0.5441906309
1837	0.544175385
1838	0.5441574058
1839	0.5441295874
1840	0.5441149567
1841	0.5440987457
1842	0.5440620081
1843	0.5440405289
1844	0.544024122
1845	0.5440081714
1846	0.5439857275
1847	0.5439731332
1848	0.5439534904
1849	0.5439354347
1850	0.5439156601
1851	0.5438739231
1852	0.5438561871
1853	0.5438409469
1854	0.5438217415
1855	0.5438075673
1856	0.5437930298
1857	0.5437760947
1858	0.5437468496
1859	0.5437258088
1860	0.5437108277
1861	0.54370607
1862	0.5436906157
1863	0.5436744265
1864	0.5436611755
1865	0.5436499772
1866	0.5436329741
1867	0.5436201932
1868	0.5435946852
1869	0.5435811075
1870	0.5435589322
1871	0.5435396807
1872	0.5435226867
1873	0.5435127129
1874	0.5434955856
1875	0.5434850339
1876	0.5434739609
1877	0.5434619062
1878	0.543450579
1879	0.5434338625
1880	0.5434174804
1881	0.5433995147
1882	0.543378167
1883	0.5433673662
1884	0.5433518892
1885	0.5433410187
1886	0.543317452
1887	0.5432866102
1888	0.5432693131
1889	0.5432559138
1890	0.5432358582
1891	0.543224361
1892	0.5432090986
1893	0.5431865982
1894	0.5431704665
1895	0.5431468526
1896	0.5431290475
1897	0.5431165096
1898	0.5430974306
1899	0.5430790295
1900	0.5430644636
1901	0.543063408
1902	0.5430506731
1903	0.5430436193
1904	0.5430232967
1905	0.5430078147
1906	0.5429921573
1907	0.5429740218
1908	0.5429547527
1909	0.5429386181
1910	0.5429285558
1911	0.5428936217
1912	0.5428852988
1913	0.5428781312
1914	0.5428592803
1915	0.5428454227
1916	0.5428344862
1917	0.5428183027
1918	0.5428046905
1919	0.5427745602
1920	0.5427583031
1921	0.5427574934
1922	0.5427402741
1923	0.5427262873
1924	0.5427082092
1925	0.5426897556
1926	0.5426752102
1927	0.5426588114
1928	0.5426499965
1929	0.5426427672
1930	0.5426222269
1931	0.542612491
1932	0.5425989146
1933	0.542574687
1934	0.542560785
1935	0.5425385403
1936	0.5425218603
1937	0.5425078948
1938	0.5425074567
1939	0.5425058882
1940	0.5424873387
1941	0.5424729768
1942	0.5424611818
1943	0.5424444749
1944	0.5424243194
1945	0.542424055
1946	0.5424103327
1947	0.5423934903
1948	0.5423731526
1949	0.542357457
1950	0.5423390114
1951	0.542337543
1952	0.5423223698
1953	0.5423019068
1954	0.5422927517
1955	0.5422724852
1956	0.5422545008
1957	0.542235795
1958	0.5422204373
1959	0.5422191494
1960	0.5422038043
1961	0.5421876336
1962	0.5421708239
1963	0.5421545915
1964	0.5421351348
1965	0.5421203903
1966	0.5421035949
1967	0.5421024169
1968	0.5420865825
1969	0.5420698368
1970	0.5420561117
1971	0.5420458794
1972	0.5420279619
1973	0.5420095866
1974	0.5419840786
1975	0.5419676826
1976	0.541952417
1977	0.5419404677
1978	0.5419250104
1979	0.5419087281
1980	0.5418802803
1981	0.5418636373
1982	0.5418518888
1983	0.5418395814
1984	0.5418196516
1985	0.5418024441
1986	0.5417860308
1987	0.5417627747
1988	0.5417627576
1989	0.5417419057
1990	0.541741344
1991	0.5417223475
1992	0.5416960693
1993	0.5416798678
1994	0.5416674008
1995	0.5416537426
1996	0.5416403185
1997	0.5416292889
1998	0.5416088346
1999	0.5415984825
2000	0.5415782975
2001	0.5415641498
2002	0.541545872
2003	0.5415245516
2004	0.5415131928
2005	0.5414966848
2006	0.5414805041
2007	0.5414678908
2008	0.5414483706
2009	0.5414328735
2010	0.5414045115
2011	0.541386188
2012	0.5413776507
2013	0.5413668393
2014	0.541345603
2015	0.5413363699
2016	0.5413284624
2017	0.5413125114
2018	0.5413115068
2019	0.5413016824
2020	0.5412842012
2021	0.5412707747
2022	0.5412514226
2023	0.5412311287
2024	0.5412160594
2025	0.541197379
2026	0.5411802679
2027	0.5411627162
2028	0.5411449251
2029	0.541127762
2030	0.54111198
2031	0.5410929882
2032	0.5410777891
2033	0.5410723346
2034	0.5410511485
2035	0.5410354961
2036	0.5410289489
2037	0.5410097163
2038	0.540987003
2039	0.5409865859
2040	0.5409690999
2041	0.5409516881
2042	0.5409310259
2043	0.5409182492
2044	0.5409022916
2045	0.5408847087
2046	0.5408685321
2047	0.5408440429
2048	0.540824808
2049	0.5408086833
2050	0.540799113
2051	0.5407985651
2052	0.5407949819
2053	0.5407905536
2054	0.5407893745
2055	0.5407777552
2056	0.5407611782
2057	0.5407440025
2058	0.5407396063
2059	0.5407222033
2060	0.5407107669
2061	0.5406915296
2062	0.5406778275
2063	0.540660911
2064	0.5406604683
2065	0.5406471084
2066	0.5406247443
2067	0.5406075425
2068	0.5406008372
2069	0.5405766477
2070	0.5405573933
2071	0.5405428726
2072	0.5405297835
2073	0.5405161108
2074	0.5405024262
2075	0.5404816193
2076	0.5404641681
2077	0.5404479014
2078	0.5404333945
2079	0.5404128986
2080	0.5404128735
2081	0.5403925183
2082	0.5403772617
2083	0.5403516616
2084	0.5403258311
2085	0.5403088658
2086	0.5402970739
2087	0.5402804104
2088	0.5402569371
2089	0.5402564976
2090	0.5402404843
2091	0.5402234927
2092	0.5402092209
2093	0.5401920933
2094	0.5401752644
2095	0.5401615942
2096	0.5401455029
2097	0.5401376562
2098	0.5401271578
2099	0.540111599
2100	0.5400918593
2101	0.5400917489
2102	0.5400819058
2103	0.5400674958
2104	0.540065756
2105	0.5400459107
2106	0.5400293095
2107	0.5400158744
2108	0.540005997
2109	0.539989287
2110	0.5399726889
2111	0.539961197
2112	0.5399472823
2113	0.5399413382
2114	0.5399283413
2115	0.5399128058
2116	0.5398945871
2117	0.539893433
2118	0.5398712022
2119	0.5398519547
2120	0.5398404147
2121	0.5398257258
2122	0.5398128569
2123	0.5398067197
2124	0.5397913532
2125	0.5397759654
2126	0.5397591899
2127	0.5397421369
2128	0.5397272954
2129	0.5397119845
2130	0.5396948867
2131	0.5396769375
2132	0.5396762557
2133	0.539664137
2134	0.5396547508
2135	0.5396370848
2136	0.5396183815
2137	0.5396047172
2138	0.5395865821
2139	0.5395684723
2140	0.5395481119
2141	0.5395307477
2142	0.5395275306
2143	0.539510535
2144	0.5394969805
2145	0.5394789076
2146	0.5394624946
2147	0.5394519298
2148	0.5394373644
2149	0.5394220482
2150	0.5393991518
2151	0.5393987656
2152	0.5393811224
2153	0.5393760001
2154	0.5393619568
2155	0.5393450524
2156	0.5393445749
2157	0.5393338209
2158	0.5393123367
2159	0.5392857548
2160	0.5392655198
2161	0.5392435436
2162	0.5392334714
2163	0.5392135274
2164	0.5391934119
2165	0.539176506
2166	0.5391604779
2167	0.539136814
2168	0.5391224707
2169	0.5391082233
2170	0.5390905222
2171	0.5390751544
2172	0.5390521315
2173	0.5390395135
2174	0.539021634
2175	0.5390111936
2176	0.5389996788
2177	0.5389808037
2178	0.5389643035
2179	0.5389345309
2180	0.5389273788
2181	0.5389089862
2182	0.5388920581
2183	0.5388705603
2184	0.5388535132
2185	0.5388446794
2186	0.5388328853
2187	0.5388151504
2188	0.538801647
2189	0.5387924544
2190	0.5387661498
2191	0.5387467532
2192	0.5387289836
2193	0.5387121138
2194	0.5386903689
2195	0.5386713757
2196	0.5386540668
2197	0.5386414042
2198	0.5386187398
2199	0.5386077674
2200	0.5385888986
2201	0.5385720764
2202	0.5385578355
2203	0.5385394272
2204	0.5385164489
2205	0.5385027382
2206	0.5384891276
2207	0.5384743481
2208	0.538457981
2209	0.5384370873
2210	0.5384185419
2211	0.5384062643
2212	0.5383886548
2213	0.5383682548
2214	0.5383595549
2215	0.5383457746
2216	0.5383253728
2217	0.5383078608
2218	0.5382925823
2219	0.5382878187
2220	0.5382759551
2221	0.5382581788
2222	0.5382378256
2223	0.53823408
2224	0.5382121853
2225	0.5382019301
2226	0.5381851065
2227	0.5381639244
2228	0.538141016
2229	0.538118428
2230	0.5380984758
2231	0.5380840142
2232	0.538083891
2233	0.5380771178
2234	0.538052012
2235	0.5380517127
2236	0.5380367545
2237	0.5380365159
2238	0.5380232166
2239	0.5379994504
2240	0.5379871865
2241	0.5379757028
2242	0.5379607385
2243	0.5379604465
2244	0.5379462109
2245	0.5379365409
2246	0.5379208436
2247	0.5379208187
2248	0.5379035404
2249	0.5379021454
2250	0.5378876925
2251	0.5378647583
2252	0.5378515102
2253	0.5378340583
2254	0.5378145784
2255	0.5378009471
2256	0.5377850716
2257	0.5377713122
2258	0.5377693314
2259	0.5377680632
2260	0.5377633267
2261	0.5377621683
2262	0.5377442202
2263	0.5377325565
2264	0.5377177163
2265	0.5377054665
2266	0.5376876637
2267	0.5376717727
2268	0.5376475783
2269	0.5376330633
2270	0.5376329796
2271	0.5376123851
2272	0.5375955633
2273	0.5375801115
2274	0.5375668552
2275	0.5375510189
2276	0.5375341521
2277	0.5375144402
2278	0.5375007262
2279	0.537483764
2280	0.5374628507
2281	0.537436551
2282	0.5374324236
2283	0.537418654
2284	0.5374027486
2285	0.537394083
2286	0.5373769081
2287	0.5373568269
2288	0.5373409217
2289	0.5373321587
2290	0.537317687
2291	0.5373043572
2292	0.5372860519
2293	0.5372664113
2294	0.5372532866
2295	0.537243414
2296	0.5372233767
2297	0.5372054093
2298	0.5371928015
2299	0.5371811394
2300	0.5371643772
2301	0.5371489379
2302	0.5371282533
2303	0.5371127964
2304	0.5370984143
2305	0.5370857261
2306	0.5370665251
2307	0.5370532128
2308	0.5370525986
2309	0.5370427831
2310	0.5370424935
2311	0.5370403891
2312	0.5370190761
2313	0.536997103
2314	0.5369821972
2315	0.5369599169
2316	0.5369443397
2317	0.5369325015
2318	0.5369155989
2319	0.5369110129
2320	0.5369106753
2321	0.5368942052
2322	0.5368818252
2323	0.5368706959
2324	0.5368588214
2325	0.5368417884
2326	0.5368222532
2327	0.5368047278
2328	0.5367960792
2329	0.5367808946
2330	0.5367674119
2331	0.5367526226
2332	0.5367362918
2333	0.5367176471
2334	0.5367176212
2335	0.536716782
2336	0.5367057543
2337	0.5366891007
2338	0.5366740167
2339	0.536654554
2340	0.5366424643
2341	0.5366236249
2342	0.5366086857
2343	0.536590619
2344	0.5365757432
2345	0.5365635967
2346	0.5365410885
2347	0.5365269385
2348	0.5365120148
2349	0.536486358
2350	0.5364637973
2351	0.5364583581
2352	0.5364438477
2353	0.5364253051
2354	0.5364094698
2355	0.5363897331
2356	0.5363777011
2357	0.5363737591
2358	0.5363715937
2359	0.5363534028
2360	0.536342658
2361	0.5363339477
2362	0.5363208108
2363	0.5363025673
2364	0.5362850925
2365	0.5362658016
2366	0.5362513797
2367	0.5362412369
2368	0.53622718
2369	0.5362014262
2370	0.5361858834
2371	0.5361746613
2372	0.5361638279
2373	0.5361492955
2374	0.5361330767
2375	0.5361104345
2376	0.5360965574
2377	0.5360840075
2378	0.5360672351
2379	0.5360535372
2380	0.5360234125
2381	0.5360122731
2382	0.5359957615
2383	0.5359820028
2384	0.5359623549
2385	0.5359468134
2386	0.5359330087
2387	0.535932985
2388	0.5359165553
2389	0.5359014884
2390	0.5358898752
2391	0.53587331
2392	0.5358546192
2393	0.5358426608
2394	0.5358289491
2395	0.5358143169
2396	0.5357962146
2397	0.53577897
2398	0.5357704455
2399	0.5357554513
2400	0.5357342824
2401	0.5357098354
2402	0.5356952411
2403	0.5356817216
2404	0.5356766404
2405	0.5356602803
2406	0.5356430417
2407	0.5356307775
2408	0.5356121272
2409	0.5356020092
2410	0.5355856821
2411	0.5355706123
2412	0.535543801
2413	0.5355175729
2414	0.5355016789
2415	0.5354847715
2416	0.53546696
2417	0.5354667673
2418	0.5354475364
2419	0.5354287996
2420	0.5354195248
2421	0.5354082981
2422	0.535388506
2423	0.5353760222
2424	0.5353614582
2425	0.5353454571
2426	0.5353326075
2427	0.5353129706
2428	0.5352963298
2429	0.5352774574
2430	0.5352522681
2431	0.5352368743
2432	0.5352226295
2433	0.5352059835
2434	0.5351955382
2435	0.535192393
2436	0.5351750285
2437	0.5351596066
2438	0.5351393026
2439	0.5351222048
2440	0.5351031131
2441	0.5350850863
2442	0.5350842229
2443	0.5350644757
2444	0.535062037
2445	0.5350448429
2446	0.5350285584
2447	0.5350157516
2448	0.5349994545
2449	0.5349846793
2450	0.5349651642
2451	0.5349506351
2452	0.5349340258
2453	0.5349140214
2454	0.5348914871
2455	0.5348753142
2456	0.5348598555
2457	0.5348435148
2458	0.5348320287
2459	0.5348137515
2460	0.5347920572
2461	0.5347723103
2462	0.5347557582
2463	0.5347384774
2464	0.5347202153
2465	0.5347078597
2466	0.5346990372
2467	0.5346681782
2468	0.5346506234
2469	0.5346308404
2470	0.5346173251
2471	0.5346045289
2472	0.5345732449
2473	0.5345555902
2474	0.5345399283
2475	0.5345116704
2476	0.5345016997
2477	0.5344851138
2478	0.5344724017
2479	0.5344562431
2480	0.5344400274
2481	0.5344389723
2482	0.5344226097
2483	0.5344103667
2484	0.5343933993
2485	0.5343767639
2486	0.5343619601
2487	0.5343396753
2488	0.5343226347
2489	0.5343172718
2490	0.5343033502
2491	0.5342856995
2492	0.5342678344
2493	0.5342556601
2494	0.534242672
2495	0.5342284056
2496	0.5342124542
2497	0.5342053369
2498	0.5341862381
2499	0.5341720114
2500	0.5341647235
2501	0.5341556784
2502	0.534140604
2503	0.5341322719
2504	0.5341219899
2505	0.5341058811
2506	0.534091946
2507	0.53407829
2508	0.5340605231
2509	0.5340467119
2510	0.5340303682
2511	0.534019804
2512	0.5339743194
2513	0.5339596693
2514	0.5339453803
2515	0.533927655
2516	0.533913127
2517	0.5338971386
2518	0.5338775879
2519	0.5338750373
2520	0.5338624385
2521	0.5338458754
2522	0.5338351567
2523	0.533815456
2524	0.5337992195
2525	0.5337848712
2526	0.5337673416
2527	0.5337566583
2528	0.5337465372
2529	0.533729313
2530	0.5337106808
2531	0.5336967924
2532	0.5336800622
2533	0.5336658919
2534	0.5336424565
2535	0.5336287922
2536	0.5335952066
2537	0.5335813807
2538	0.5335512732
2539	0.5335416831
2540	0.5335184732
2541	0.5335011915
2542	0.5334851446
2543	0.5334644202
2544	0.5334537354
2545	0.53343607
2546	0.5334180227
2547	0.5334051872
2548	0.5333957969
2549	0.5333953933
2550	0.5333804588
2551	0.533365494
2552	0.5333364847
2553	0.5333201553
2554	0.533298505
2555	0.5332817961
2556	0.5332646822
2557	0.5332532467
2558	0.533240654
2559	0.5332281356
2560	0.5332101535
2561	0.5332020975
2562	0.5331927046
2563	0.5331762311
2564	0.5331634278
2565	0.5331476319
2566	0.5331332716
2567	0.5331139762
2568	0.533094471
2569	0.5330722922
2570	0.5330578921
2571	0.5330392062
2572	0.5330286972
2573	0.5330165346
2574	0.5330028094
2575	0.5329802338
2576	0.5329642658
2577	0.5329461405
2578	0.5329284767
2579	0.5329092053
2580	0.5329007232
2581	0.5328845276
2582	0.5328708666
2583	0.5328523521
2584	0.532844195
2585	0.5328295752
2586	0.5328068614
2587	0.5328042907
2588	0.5327853752
2589	0.5327764675
2590	0.5327588326
2591	0.532742728
2592	0.5327422328
2593	0.5327271215
2594	0.5327184795
2595	0.5327001296
2596	0.5326856607
2597	0.532674094
2598	0.5326535449
2599	0.5326350859
2600	0.5326186544
2601	0.5326184759
2602	0.5326021722
2603	0.5325888979
2604	0.5325753933
2605	0.532567859
2606	0.5325516625
2607	0.5325360096
2608	0.5325112634
2609	0.5324964986
2610	0.5324805497
2611	0.5324748896
2612	0.5324542168
2613	0.5324404243
2614	0.5324234351
2615	0.532408418
2616	0.5324070752
2617	0.5323909196
2618	0.5323815356
2619	0.5323632347
2620	0.5323474079
2621	0.5323294698
2622	0.5323124632
2623	0.5322946074
2624	0.5322746626
2625	0.532255127
2626	0.5322433257
2627	0.532231696
2628	0.5322192437
2629	0.532201784
2630	0.5321853186
2631	0.5321734421
2632	0.5321587127
2633	0.5321431571
2634	0.5321202155
2635	0.532098205
2636	0.5320858579
2637	0.5320686578
2638	0.5320640739
2639	0.5320409963
2640	0.5320255699
2641	0.5320248992
2642	0.532013491
2643	0.5320045632
2644	0.5319771619
2645	0.5319654269
2646	0.5319502605
2647	0.5319384656
2648	0.5319215999
2649	0.531913203
2650	0.531896172
2651	0.5318798109
2652	0.5318645222
2653	0.5318475851
2654	0.5318301334
2655	0.5318131593
2656	0.5318028933
2657	0.5317833725
2658	0.5317689751
2659	0.531755241
2660	0.53174209
2661	0.5317246464
2662	0.5317071086
2663	0.5316905846
2664	0.5316781891
2665	0.5316689623
2666	0.5316552704
2667	0.5316321536
2668	0.5316197143
2669	0.5316154475
2670	0.531599608
2671	0.5315794033
2672	0.5315598306
2673	0.531544587
2674	0.5315367649
2675	0.5315231853
2676	0.5315117043
2677	0.5314917109
2678	0.5314755378
2679	0.5314749413
2680	0.5314593037
2681	0.5314576668
2682	0.5314442369
2683	0.531415727
2684	0.5314116732
2685	0.5313961237
2686	0.5313868812
2687	0.5313648259
2688	0.531349909
2689	0.5313396875
2690	0.5313226891
2691	0.5313105262
2692	0.5312981907
2693	0.5312837284
2694	0.5312707373
2695	0.5312508515
2696	0.5312423802
2697	0.5312337523
2698	0.5312178654
2699	0.5312175841
2700	0.5312089301
2701	0.5311906559
2702	0.5311801587
2703	0.5311641055
2704	0.5311480799
2705	0.5311290505
2706	0.5311155687
2707	0.5311060866
2708	0.5310791771
2709	0.5310594613
2710	0.5310427416
2711	0.5310239561
2712	0.5310138984
2713	0.5310010115
2714	0.5309872021
2715	0.5309709239
2716	0.5309571783
2717	0.5309455944
2718	0.5309363763
2719	0.5309244606
2720	0.5309067563
2721	0.530895445
2722	0.5308824871
2723	0.5308580288
2724	0.5308459659
2725	0.5308329692
2726	0.5308212369
2727	0.5308177491
2728	0.5308098131
2729	0.5307989391
2730	0.5307838995
2731	0.5307649086
2732	0.5307624611
2733	0.530746585
2734	0.5307307807
2735	0.530712611
2736	0.5306927315
2737	0.530684109
2738	0.5306818738
2739	0.530663043
2740	0.5306537075
2741	0.5306393999
2742	0.5306393695
2743	0.5306313039
2744	0.5306161435
2745	0.5305985808
2746	0.5305829763
2747	0.5305672943
2748	0.5305549882
2749	0.5305379733
2750	0.5305259324
2751	0.5305014163
2752	0.5304819604
2753	0.5304811339
2754	0.5304645496
2755	0.5304484714
2756	0.5304365332
2757	0.5304208773
2758	0.5304031802
2759	0.5303869154
2760	0.5303725939
2761	0.5303552402
2762	0.5303389971
2763	0.5303233299
2764	0.5303083145
2765	0.5302923748
2766	0.530275505
2767	0.5302568817
2768	0.5302406381
2769	0.5302269037
2770	0.5302157755
2771	0.5301939544
2772	0.530176817
2773	0.5301619569
2774	0.5301499518
2775	0.5301411478
2776	0.5301115515
2777	0.5300955442
2778	0.5300825743
2779	0.5300689091
2780	0.5300612503
2781	0.5300399665
2782	0.5300157086
2783	0.5300014177
2784	0.5299813274
2785	0.529963575
2786	0.5299554291
2787	0.5299387157
2788	0.5299145895
2789	0.5299046488
2790	0.5298823285
2791	0.5298713577
2792	0.5298700893
2793	0.5298563214
2794	0.5298468713
2795	0.5298315715
2796	0.5298179196
2797	0.5298049554
2798	0.5297908868
2799	0.5297752589
2800	0.5297629398
2801	0.5297504656
2802	0.5297448556
2803	0.5297338232
2804	0.5297152083
2805	0.5297033424
2806	0.5296798666
2807	0.5296637421
2808	0.5296507477
2809	0.5296316523
2810	0.5296235073
2811	0.5296105677
2812	0.5295913363
2813	0.5295718518
2814	0.5295539247
2815	0.52953922
2816	0.5295356777
2817	0.5295259792
2818	0.5295148312
2819	0.5295015181
2820	0.5294889711
2821	0.5294719013
2822	0.5294554608
2823	0.5294375019
2824	0.5294297253
2825	0.5294175877
2826	0.5293999498
2827	0.5293840504
2828	0.5293684815
2829	0.5293553632
2830	0.5293425469
2831	0.5293292194
2832	0.5293095709
2833	0.5292882277
2834	0.5292768747
2835	0.5292627005
2836	0.529235575
2837	0.529215254
2838	0.5291975266
2839	0.5291957795
2840	0.5291845701
2841	0.529178763
2842	0.529157205
2843	0.5291418019
2844	0.5291322053
2845	0.529113358
2846	0.5290966617
2847	0.5290793306
2848	0.5290636254
2849	0.5290511319
2850	0.5290352624
2851	0.5290183428
2852	0.5290034631
2853	0.528985909
2854	0.5289688997
2855	0.5289601764
2856	0.5289453484
2857	0.5289091799
2858	0.528887597
2859	0.5288794887
2860	0.5288682274
2861	0.5288493884
2862	0.5288385691
2863	0.528819558
2864	0.5288034056
2865	0.5287950022
2866	0.5287841718
2867	0.5287725385
2868	0.5287590459
2869	0.5287423492
2870	0.5287303939
2871	0.5287179184
2872	0.528707018
2873	0.5286925374
2874	0.5286923106
2875	0.5286753908
2876	0.5286625873
2877	0.5286611736
2878	0.5286485809
2879	0.5286367516
2880	0.5286245126
2881	0.5286109219
2882	0.5285993516
2883	0.5285841199
2884	0.5285701245
2885	0.5285485092
2886	0.5285295729
2887	0.5285215175
2888	0.5285086474
2889	0.5284937636
2890	0.5284756638
2891	0.5284616722
2892	0.5284234637
2893	0.5284050154
2894	0.5283920796
2895	0.5283824014
2896	0.5283760002
2897	0.5283628801
2898	0.5283439233
2899	0.5283238528
2900	0.5283089716
2901	0.5282978681
2902	0.5282803959
2903	0.5282665529
2904	0.5282551556
2905	0.5282378593
2906	0.528223277
2907	0.5282128481
2908	0.5281924845
2909	0.5281810028
2910	0.5281692443
2911	0.5281604562
2912	0.5281484973
2913	0.5281369276
2914	0.5281202679
2915	0.5281055308
2916	0.5280855057
2917	0.5280729921
2918	0.5280557302
2919	0.5280390547
2920	0.5280199015
2921	0.5280152527
2922	0.5279978382
2923	0.5279748671
2924	0.5279585529
